17589	15611:0	8388:1	3865:2	5769:3	13246:4	1830:5	11660:6	6958:7	425:8	2318:9	
9590	12363:0	11649:1	6291:2	4180:3	5046:4	7462:5	53:6	2267:7	14541:8	682:9	
16145	3165:0	1820:1	11321:2	6159:3	53:4	2227:5	11986:6	7460:7	14429:8	4167:9	
3162	2733:0	11020:1	1597:2	447:3	13950:4	10576:5	6098:6	4653:7	8404:8	1280:9	
9589	12363:0	4180:1	6291:2	2352:3	14514:4	5046:5	10159:6	53:7	7462:8	682:9	
3160	2366:0	8233:1	1397:2	12467:3	11195:4	13199:5	6264:6	12745:7	1447:8	14571:9	
3157	12103:0	3165:1	2233:2	4168:3	1451:4	11373:5	53:6	1177:7	14325:8	6020:9	
9584	11649:0	4180:1	6291:2	12454:3	53:4	14514:5	5046:6	2297:7	7462:8	682:9	
3154	43:0	2252:1	14423:2	1177:3	4172:4	10107:5	5016:6	11976:7	6006:8	10107:9	
3152	2297:0	15377:1	6125:2	3748:3	13189:4	315:5	11959:6	13098:7	4625:8	13485:9	
3151	4172:0	53:1	2252:2	14529:3	1177:4	10107:5	11938:6	3744:7	6006:8	5049:9	
3149	10197:0	2029:1	11448:2	10171:3	13282:4	309:5	11586:6	10197:7	12405:8	10171:9	
3148	14423:0	11925:1	53:2	10107:3	4138:4	1177:5	5016:6	6006:7	2487:8	11299:9	
3142	14423:0	11925:1	5049:2	11299:3	1177:4	2252:5	4172:6	43:7	6006:8	11895:9	
9569	12462:0	7462:1	101:2	2252:3	6267:4	14555:5	4180:6	682:7	2252:8	5099:9	
3141	15703:0	2999:1	4172:2	5982:3	11761:4	13480:5	1656:6	1289:7	6059:8	425:9	
3140	2733:0	351:1	13560:2	13567:3	13551:4	11487:5	13584:6	1429:7	13584:8	12528:9	
3138	2233:0	1177:1	12009:2	4172:3	11299:4	6020:5	5016:6	3165:7	12105:8	16:9	
3135	12086:0	1177:1	53:2	2218:3	14423:4	10107:5	5016:6	4138:7	6006:8	3165:9	
3132	2252:0	4131:1	11895:2	11976:3	53:4	10107:5	5016:6	1177:7	3165:8	6728:9	
16114	14541:0	1177:1	2252:2	4117:3	7392:4	53:5	10313:6	11976:7	6006:8	5016:9	
3131	3960:0	10230:1	13498:2	1125:3	15497:4	1365:5	10202:6	6266:7	4179:8	10136:9	
9558	14901:0	6089:1	11245:2	11968:3	1619:4	4138:5	2666:6	1177:7	3165:8	5049:9	
3128	1177:0	4172:1	1753:2	10346:3	2233:4	13667:5	11671:6	43:7	6006:8	5049:9	
9555	6565:0	2599:1	1175:2	7435:3	1656:4	13382:5	14326:6	5079:7	4369:8	4:9	
3126	6219:0	12975:1	14428:2	2733:3	1516:4	14501:5	3173:6	1189:7	4764:8	101:9	
9553	14350:0	2213:1	12323:2	8055:3	6312:4	2213:5	10261:6	1302:7	14:8	4640:9	
3123	390:0	6331:1	2082:2	13277:3	5334:4	2632:5	1404:6	1180:7	4168:8	3744:9	
3120	4168:0	101:1	14326:2	1:3	2353:4	11623:5	12417:6	12468:7	6331:8	1457:9	
3119	1931:0	6240:1	14398:2	10184:3	272:4	12405:5	10196:6	10192:7	10278:8	9133:9	
3117	14423:0	4117:1	3165:2	11299:3	43:4	2233:5	5016:6	1177:7	6006:8	11895:9	
9544	4157:0	7585:1	2250:2	14507:3	12193:4	6240:5	53:6	5040:7	1190:8	11029:9	
3116	4625:0	6829:1	196:2	5510:3	1558:4	11083:5	2552:6	12025:7	14904:8	1190:9	
16098	14399:0	11925:1	5016:2	1177:3	10313:4	2252:5	16:6	3165:7	6006:8	4138:9	
3115	10144:0	1125:1	183:2	3960:3	15497:4	1365:5	13068:6	6266:7	4179:8	11105:9	
16096	12086:0	2487:1	3165:2	11299:3	16:4	10107:5	5016:6	4172:7	6006:8	1177:9	
3113	12086:0	10313:1	4172:2	11299:3	2252:4	3165:5	5016:6	43:7	6006:8	1177:9	
3112	10107:0	13770:1	2166:2	603:3	1311:4	6171:5	2346:6	3585:7	4138:8	15053:9	
9539	13485:0	13698:1	13485:2	6471:3	2609:4	13118:5	15286:6	1997:7	11625:8	13118:9	
3110	7374:0	21:1	6078:2	4117:3	10581:4	12773:5	1321:6	14888:7	3248:8	2266:9	
3107	10107:0	11925:1	11299:2	3165:3	6156:4	53:5	2252:6	4131:7	1177:8	5049:9	
3106	2601:0	8055:1	4167:2	6382:3	10251:4	4651:5	1175:6	2733:7	337:8	13333:9	
3103	1031:0	12155:1	2302:2	37:3	6185:4	12155:5	1178:6	10501:7	7928:8	2082:9	
16084	12086:0	11925:1	53:2	1177:3	4172:4	10107:5	5016:6	2487:7	6006:8	3165:9	
3101	53:0	4131:1	2233:2	12086:3	11299:4	10107:5	3165:6	6020:7	1177:8	5049:9	
3100	14428:0	14325:1	6016:2	11649:3	1313:4	11649:5	12105:6	12:7	2227:8	4112:9	
9527	14428:0	1189:1	2267:2	101:3	6288:4	4157:5	12257:6	12025:7	10296:8	6107:9	
3099	2655:0	1152:1	4993:2	15873:3	10024:4	13736:5	3732:6	6107:7	11649:8	15873:9	
9526	10582:0	23:1	1177:2	14398:3	14559:4	12430:5	6299:6	14559:7	2333:8	4207:9	
3098	5102:0	101:1	4214:2	10731:3	12342:4	3403:5	2733:6	6113:7	12468:8	14456:9	
9525	4201:0	5180:1	12033:2	13121:3	1439:4	1280:5	11496:6	6701:7	14488:8	101:9	
3096	2252:0	48:1	11895:2	4117:3	3165:4	10107:5	1177:6	14325:7	6728:8	5049:9	
3095	2252:0	5016:1	48:2	11299:3	6728:4	12086:5	4172:6	11976:7	14423:8	1177:9	
9522	12363:0	6145:1	53:2	1190:3	4179:4	11242:5	2290:6	53:7	5040:8	14428:9	
3094	10171:0	10197:1	2301:2	6937:3	14466:4	10167:5	695:6	13360:7	1885:8	8049:9	
9521	4177:0	2321:1	6272:2	2321:3	10182:4	12242:5	12340:6	14530:7	5080:8	12342:9	
3092	1177:0	4172:1	2487:2	6728:3	10313:4	43:5	5016:6	12608:7	3165:8	14325:9	
3087	11397:0	11357:1	14400:2	14500:3	14334:4	3748:5	14365:6	11916:7	11357:8	2342:9	
3086	6188:0	11043:1	4868:2	1101:3	2908:4	1756:5	14423:6	12672:7	11043:8	212:9	
3085	12454:0	14416:1	6371:2	4503:3	541:4	6088:5	2826:6	11469:7	3267:8	1280:9	
9512	10530:0	6240:1	36:2	4157:3	14325:4	2323:5	11920:6	11920:7	1189:8	12336:9	
3083	4172:0	7392:1	2252:2	53:3	10313:4	6145:5	5016:6	11925:7	12086:8	1177:9	
3081	11649:0	12211:1	2267:2	12105:3	5046:4	14436:5	4157:6	3849:7	53:8	6239:9	
9508	12363:0	12363:1	6239:2	6477:3	53:4	2290:5	14428:6	4179:7	1190:8	11242:9	
3080	5049:0	1501:1	4040:2	11111:3	14705:4	4138:5	2289:6	6728:7	12341:8	1202:9	
3075	16:0	5046:1	6728:2	11987:3	4138:4	3165:5	14423:6	2252:7	12008:8	10185:9	
9502	4206:0	12342:1	2297:2	14503:3	7864:4	10815:5	6068:6	5078:7	6179:8	101:9	
3073	4117:0	11925:1	16:2	3165:3	10313:4	6089:5	5016:6	2233:7	5016:8	1177:9	
3071	1177:0	2233:1	6020:2	12086:3	4138:4	5049:5	16:6	10107:7	6006:8	11895:9	
9498	10206:0	7560:1	2267:2	3173:3	12241:4	101:5	4157:6	13121:7	6219:8	14429:9	
3069	13517:0	309:1	4625:2	11103:3	13531:4	6939:5	14325:6	13513:7	13590:8	2353:9	
9496	4157:0	12015:1	2227:2	12102:3	14435:4	5046:5	6212:6	3744:7	1177:8	48:9	
3068	2571:0	4625:1	6538:2	13326:3	11366:4	3236:5	254:6	1242:7	14853:8	1337:9	
3066	5102:0	8336:1	101:2	11195:3	14533:4	12162:5	1935:6	2252:7	12467:8	4612:9	
3065	11925:0	1177:1	6728:2	11976:3	10313:4	48:5	4138:6	2233:7	3165:8	5049:9	
9492	1194:0	6319:1	6314:2	4467:3	13303:4	215:5	10159:6	7388:7	2217:8	14454:9	
3062	10107:0	11925:1	1177:2	4172:3	12086:4	2218:5	5016:6	3165:7	6006:8	16:9	
3061	12086:0	11895:1	6006:2	11299:3	43:4	1177:5	4172:6	2252:7	11925:8	5049:9	
3060	10176:0	11060:1	14325:2	12190:3	10278:4	11046:5	6003:6	11487:7	10237:8	1234:9	
3058	11649:0	12078:1	11984:2	4116:3	2227:4	3643:5	6032:6	5046:7	14429:8	56:9	
16040	12086:0	4117:1	10313:2	1177:3	2487:4	5016:5	14423:6	53:7	6006:8	5049:9	
3057	48:0	14398:1	1177:2	2218:3	6156:4	10107:5	4131:6	11976:7	3165:8	5049:9	
3056	10346:0	1753:1	212:2	13667:3	1762:4	1101:5	3165:6	6145:7	2214:8	14423:9	
9483	4180:0	12393:1	6319:2	4467:3	2217:4	215:5	10133:6	7388:7	1194:8	14454:9	
3055	12086:0	2487:1	1177:2	3165:3	53:4	10107:5	11925:6	4138:7	6006:8	5049:9	
3052	10367:0	1011:1	10568:2	2525:3	10438:4	10438:5	10282:6	178:7	12106:8	15031:9	
3050	1447:0	12885:1	1529:2	4117:3	1448:4	6728:5	53:6	5046:7	2252:8	11299:9	
3049	1177:0	6064:1	11925:2	11299:3	12086:4	3165:5	2233:6	53:7	4138:8	5049:9	
3048	2321:0	11337:1	3481:2	7746:3	1350:4	12130:5	166:6	11026:7	15128:8	15601:9	
9475	102:0	1587:1	1189:2	13622:3	6263:4	2338:5	11544:6	12450:7	14541:8	4189:9	
3047	14423:0	16:1	4172:2	2233:3	10313:4	3165:5	5016:6	11895:7	6006:8	1177:9	
3046	13563:0	11071:1	13570:2	4142:3	6382:4	13335:5	2548:6	10084:7	14350:8	2007:9	
3045	6064:0	11925:1	4138:2	2487:3	1177:4	10107:5	3165:6	48:7	6020:8	5049:9	
3043	13341:0	7900:1	314:2	2349:3	11682:4	14312:5	5181:6	6315:7	4540:8	11103:9	
3038	1177:0	11925:1	4172:2	2487:3	16:4	10107:5	11895:6	14423:7	6006:8	5049:9	
3036	6016:0	10841:1	7651:2	48:3	2554:4	5389:5	12857:6	1652:7	3656:8	14311:9	
9463	1189:0	14436:1	14325:2	12105:3	53:4	4137:5	6032:6	2300:7	11649:8	7510:9	
3035	11190:0	11299:1	53:2	2233:3	14423:4	5049:5	1177:6	11976:7	6006:8	4131:9	
9462	11321:0	2311:1	12363:2	4180:3	6159:4	3214:5	53:6	14428:7	14530:8	5046:9	
3034	1012:0	11060:1	8974:2	12405:3	3984:4	12390:5	10197:6	23:7	15296:8	2246:9	
9461	1177:0	11920:1	14428:2	21:3	3154:4	4167:5	2252:6	14436:7	1819:8	6016:9	
3033	4138:0	3165:1	11895:2	2487:3	6006:4	12086:5	5016:6	1177:7	11299:8	43:9	
3032	2252:0	272:1	14904:2	1243:3	10351:4	6565:5	12405:6	3174:7	4922:8	14533:9	
9459	6261:0	7773:1	12353:2	5102:3	10127:4	12353:5	2303:6	4167:7	14337:8	3173:9	
3030	11299:0	14325:1	11895:2	1177:3	3165:4	48:5	2233:6	4138:7	6006:8	5049:9	
3028	11448:0	15531:1	1487:2	385:3	15450:4	2826:5	1978:6	4133:7	390:8	13698:9	
9455	13513:0	1229:1	15309:2	5057:3	4138:4	162:5	11379:6	5057:7	7992:8	6864:9	
3026	2525:0	5220:1	15075:2	15024:3	10424:4	13360:5	4584:6	2594:7	6107:8	1397:9	
9453	11649:0	1177:1	6219:2	12975:3	3173:4	6262:5	4764:6	7543:7	14435:8	2303:9	
3021	1523:0	1177:1	12926:2	11299:3	2487:4	3165:5	5016:6	43:7	6006:8	4131:9	
3020	12086:0	53:1	4138:2	2487:3	10313:4	6006:5	14423:6	12086:7	1177:8	5049:9	
9447	4180:0	11984:1	12316:2	2309:3	10235:4	14435:5	3744:6	2108:7	11986:8	6701:9	
3019	6156:0	11925:1	12086:2	48:3	1177:4	3165:5	5016:6	11299:7	4172:8	2487:9	
9446	7378:0	12102:1	6219:2	2310:3	3173:4	1673:5	14429:6	36:7	1189:8	4292:9	
3018	6151:0	101:1	12691:2	14555:3	4206:4	10472:5	2351:6	2353:7	1457:8	5102:9	
9445	6219:0	5078:1	4207:2	2319:3	12021:4	3242:5	7734:6	10182:7	1189:8	14400:9	
3017	12025:0	11962:1	11321:2	21:3	5016:4	2908:5	6020:6	13152:7	3165:8	4117:9	
15999	4172:0	3165:1	53:2	14325:3	1177:4	10107:5	5016:6	12086:7	6006:8	2252:9	
3016	14333:0	10877:1	14508:2	2240:3	242:4	1197:5	1089:6	14240:7	1425:8	10068:9	
3015	3165:0	11925:1	2487:2	11299:3	6020:4	4172:5	53:6	14423:7	1177:8	5049:9	
3013	13570:0	7901:1	15512:2	431:3	4173:4	2792:5	6642:6	3882:7	5784:8	11660:9	
3011	12442:0	7919:1	1457:2	6613:3	5099:4	14559:5	4206:6	10182:7	181:8	2607:9	
15993	6032:0	3488:1	11634:2	1592:3	158:4	1516:5	13249:6	2568:7	6261:8	4538:9	
3010	12086:0	11925:1	11895:2	6156:3	10313:4	53:5	4172:6	1177:7	5046:8	2252:9	
15990	12086:0	2487:1	1177:2	11299:3	3165:4	4138:5	5016:6	6064:7	48:8	12086:9	
3007	3165:0	4131:1	12086:2	11299:3	2252:4	5049:5	5016:6	1177:7	6145:8	53:9	
3006	7378:0	2303:1	53:2	6119:3	1175:4	2303:5	5046:6	12193:7	14326:8	4127:9	
3005	2218:0	5264:1	215:2	7740:3	13412:4	6364:5	15263:6	1280:7	11417:8	4584:9	
3004	1005:0	1302:1	1587:2	12104:3	2448:4	10314:5	1251:6	4040:7	6016:8	5507:9	
3003	4131:0	1177:1	11895:2	12086:3	11299:4	14423:5	5016:6	43:7	6006:8	2487:9	
3001	14499:0	1167:1	1428:2	10093:3	14268:4	447:5	6759:6	1255:7	3014:8	5859:9	
15982	4117:0	48:1	11895:2	3165:3	2252:4	1177:5	11299:6	14325:7	6006:8	5049:9	
2999	2733:0	6482:1	1289:2	11046:3	13098:4	3498:5	5426:6	14735:7	7626:8	12340:9	
2998	12089:0	6613:1	2607:2	1457:3	7919:4	14559:5	4206:6	12442:7	10182:8	101:9	
9425	14326:0	4157:1	14432:2	48:3	11649:4	2250:5	14325:6	12105:7	1177:8	6016:9	
2995	15724:0	6291:1	4564:2	1978:3	13110:4	12138:5	11216:6	12462:7	5079:8	2789:9	
2993	2312:0	3849:1	4157:2	1196:3	6122:4	11649:5	14465:6	50:7	12078:8	5097:9	
2991	1736:0	4040:1	6090:2	1202:3	11617:4	3851:5	12892:6	15530:7	1005:8	2328:9	
2989	14311:0	215:1	5049:2	10724:3	1177:4	2252:5	6728:6	10847:7	4131:8	13325:9	
2988	1823:0	3173:1	14325:2	4167:3	11649:4	6017:5	23:6	10147:7	12007:8	2267:9	
2987	4131:0	215:1	11073:2	1177:3	5046:4	3165:5	10167:6	14311:7	13325:8	2218:9	
2986	3165:0	16:1	11895:2	14423:3	10313:4	4131:5	5016:6	1177:7	6006:8	2487:9	
2985	12086:0	11925:1	14423:2	16:3	10313:4	1177:5	2218:6	4172:7	6006:8	5016:9	
2984	12479:0	4206:1	3263:2	101:3	11649:4	13341:5	14555:6	12454:7	13640:8	2353:9	
9411	1850:0	10446:1	7821:2	1189:3	14888:4	2390:5	6307:6	48:7	4648:8	13189:9	
2981	1548:0	48:1	11925:2	4138:3	11895:4	10107:5	5016:6	6145:7	2487:8	1177:9	
2980	1548:0	14423:1	1177:2	43:3	2218:4	10107:5	4131:6	11976:7	6006:8	5049:9	
2979	5016:0	4131:1	15886:2	20:3	13923:4	12852:5	1447:6	2573:7	6020:8	11623:9	
15961	14326:0	4157:1	6119:2	14397:3	3744:4	2267:5	1251:6	48:7	13199:8	11321:9	
2978	1548:0	1177:1	2252:2	3165:3	10107:4	11925:5	5016:6	16:7	6006:8	4138:9	
2977	1548:0	14423:1	11895:2	11299:3	53:4	1177:5	2487:6	4172:7	6006:8	5049:9	
2976	13181:0	22:1	404:2	11625:3	14503:4	6111:5	22:6	31:7	2282:8	4632:9	
2974	1177:0	12086:1	11928:2	3165:3	4131:4	10107:5	53:6	6006:7	2233:8	5049:9	
2973	53:0	11925:1	14325:2	5049:3	2487:4	1177:5	10313:6	4138:7	6006:8	10313:9	
2972	1177:0	4117:1	11895:2	11925:3	6728:4	2233:5	5016:6	43:7	10107:8	14325:9	
9399	14325:0	53:1	10176:2	3154:3	4157:4	2250:5	9133:6	6212:7	5092:8	12268:9	
2970	7438:0	11113:1	12105:2	5339:3	4031:4	15045:5	1175:6	6119:7	4399:8	52:9	
9397	14326:0	11029:1	2078:2	4168:3	13120:4	12149:5	2342:6	12021:7	6196:8	3173:9	
2969	4168:0	398:1	3282:2	6313:3	4112:4	11987:5	14435:6	5019:7	2004:8	4032:9	
2968	12442:0	1457:1	10182:2	4186:3	6613:4	2622:5	7919:6	101:7	14559:8	4206:9	
9395	5092:0	53:1	3154:2	6132:3	2250:4	10237:5	7510:6	12275:7	14503:8	4157:9	
2967	2218:0	10313:1	14423:2	11925:3	48:4	1177:5	5016:6	12086:7	6006:8	4172:9	
2966	12086:0	2218:1	14423:2	6064:3	34:4	11299:5	1177:6	3165:7	4131:8	5049:9	
2964	15119:0	2213:1	12490:2	1189:3	101:4	6701:5	7740:6	4207:7	10128:8	3267:9	
2962	4584:0	10110:1	2369:2	7480:3	3165:4	1315:5	6573:6	6023:7	15117:8	12361:9	
15944	12467:0	1548:1	11649:2	4612:3	101:4	11984:5	2252:6	5102:7	14533:8	10738:9	
2961	12086:0	3165:1	1177:2	6145:3	4131:4	10107:5	5016:6	2252:7	14325:8	53:9	
2960	1458:0	6003:1	15605:2	1454:3	14090:4	3884:5	10107:6	3018:7	1588:8	2061:9	
9387	6212:0	14465:1	3173:2	12975:3	5046:4	6119:5	53:6	53:7	2292:8	4168:9	
2959	5016:0	14423:1	4172:2	11662:3	3165:4	12697:5	212:6	1101:7	1460:8	2908:9	
2955	11174:0	1397:1	6937:2	695:3	4207:4	13164:5	14506:6	2301:7	101:8	1179:9	
2954	5046:0	4179:1	2218:2	34:3	10107:4	14325:5	7484:6	1441:7	11996:8	7087:9	
9381	6196:0	14465:1	3173:2	6219:3	5046:4	12975:5	4168:6	53:7	2292:8	12078:9	
2952	4168:0	1454:1	2227:2	6262:3	7372:4	4168:5	10815:6	14447:7	12426:8	36:9	
2950	12467:0	3165:1	2352:2	14533:3	6151:4	23:5	4214:6	4214:7	12417:8	10179:9	
2948	3250:0	6613:1	7919:2	10182:3	12467:4	4214:5	14559:6	101:7	2353:8	12089:9	
2945	12467:0	349:1	10179:2	14533:3	4395:4	4206:5	6313:6	1189:7	3242:8	2342:9	
9372	12:0	11920:1	14428:2	4167:3	1177:4	3154:5	2252:6	4127:7	1819:8	6068:9	
2944	1189:0	4649:1	2311:2	14533:3	3182:4	4206:5	6323:6	12468:7	10179:8	349:9	
9371	4179:0	2338:1	10206:2	3960:3	6266:4	1365:5	10136:6	15497:7	12975:8	101:9	
15926	10416:0	2320:1	5409:2	6707:3	14135:4	281:5	15376:6	14566:7	6707:8	14566:9	
2943	6313:0	13164:1	14555:2	5097:3	4206:4	2342:5	349:6	2353:7	14555:8	793:9	
9370	1177:0	2227:1	5046:2	14326:3	12100:4	6068:5	33:6	4142:7	3744:8	11321:9	
2942	12467:0	13164:1	14521:2	2352:3	101:4	6288:5	1189:6	11103:7	4180:8	4214:9	
2941	2099:0	101:1	12417:2	12468:3	2353:4	6840:5	11623:6	4206:7	5102:8	14555:9	
2937	14366:0	13199:1	14368:2	50:3	14355:4	14368:5	6036:6	14368:7	14317:8	2375:9	
9364	14465:0	6212:1	3173:2	6219:3	5046:4	6240:5	2292:6	53:7	4157:8	12078:9	
2936	16:0	4267:1	7484:2	2218:3	11895:4	11299:5	1528:6	7087:7	14325:8	5046:9	
2934	7372:0	11320:1	1688:2	14675:3	1469:4	12885:5	1101:6	11695:7	4267:8	212:9	
2933	12572:0	3165:1	1750:2	11043:3	1101:4	6119:5	14986:6	1528:7	2214:8	212:9	
9360	12193:0	53:1	14465:2	4278:3	12103:4	6078:5	3248:6	12417:7	2289:8	12218:9	
2931	13164:0	13770:1	11623:2	1532:3	12421:4	13770:5	13586:6	10084:7	3242:8	12426:9	
2930	4292:0	12314:1	3157:2	10831:3	13382:4	14488:5	10176:6	272:7	6655:8	2312:9	
2926	12313:0	14501:1	2297:2	4157:3	6119:4	1189:5	10296:6	643:7	6119:8	3267:9	
2925	14529:0	4114:1	12515:2	7586:3	1191:4	6112:5	2319:6	1:7	1552:8	3242:9	
9352	7483:0	6106:1	2041:2	4167:3	10381:4	14400:5	1174:6	12238:7	2258:8	5293:9	
2923	14325:0	43:1	7372:2	11996:3	1458:4	7087:5	1177:6	11976:7	2252:8	5049:9	
2919	4157:0	12336:1	12363:2	10245:3	11978:4	14506:5	6107:6	2353:7	12276:8	41:9	
2918	2267:0	4207:1	7381:2	6159:3	5046:4	10120:5	12340:6	3173:7	14530:8	2234:9	
9345	6241:0	12268:1	4167:2	2289:3	4157:4	36:5	14503:6	3173:7	5067:8	1191:9	
2916	12516:0	4157:1	1302:2	14447:3	10121:4	11:5	13199:6	6016:7	3165:8	2267:9	
2914	3154:0	6937:1	4244:2	14429:3	7796:4	10295:5	2733:6	314:7	13199:8	2733:9	
2913	3154:0	5027:1	7370:2	14326:3	2252:4	4125:5	4031:6	6016:7	2227:8	13199:9	
9340	4167:0	1191:1	5067:2	4168:3	3173:4	14466:5	12390:6	11649:7	6241:8	2312:9	
2912	202:0	1731:1	11895:2	11299:3	1177:4	4172:5	6728:6	2233:7	7392:8	5049:9	
2910	14436:0	1451:1	3173:2	4167:3	10561:4	11986:5	2267:6	6159:7	7423:8	56:9	
9337	2227:0	4142:1	12100:2	11321:3	11986:4	14428:5	6240:6	11919:7	5046:8	23:9	
2909	6119:0	4137:1	5046:2	2252:3	41:4	13199:5	6016:6	14325:7	11920:8	1177:9	
2907	6159:0	5046:1	12975:2	2276:3	62:4	4172:5	1469:6	10961:7	14549:8	1937:9	
9334	12242:0	12326:1	4186:2	12975:3	11625:4	3172:5	309:6	7070:7	14435:8	13341:9	
15887	12442:0	101:1	4206:2	11623:3	14511:4	1457:5	2276:6	5102:7	6151:8	13164:9	
2904	3172:0	15585:1	10206:2	13947:3	10031:4	2670:5	13604:6	6937:7	4971:8	225:9	
2903	14399:0	53:1	4117:2	3560:3	1177:4	10313:5	5016:6	13341:7	6006:8	2487:9	
2902	11926:0	5183:1	6038:2	4172:3	1022:4	28:5	1647:6	28:7	14803:8	3609:9	
2899	1440:0	1059:1	5046:2	3204:3	48:4	10255:5	4117:6	2487:7	1937:8	12136:9	
2898	2233:0	1059:1	6089:2	5046:3	48:4	14428:5	1511:6	12135:7	1562:8	3160:9	
9325	6266:0	14506:1	12363:2	12468:3	10530:4	12276:5	12331:6	2309:7	1189:8	4174:9	
2897	6068:0	2276:1	11649:2	11921:3	2227:4	14436:5	1440:6	4174:7	5049:8	3173:9	
2895	668:0	1299:1	14259:2	1428:3	6616:4	3020:5	10059:6	14561:7	3936:8	3020:9	
2894	3272:0	2733:1	16075:2	337:3	1619:4	1429:5	10022:6	7081:7	10320:8	12227:9	
2893	11763:0	4804:1	10071:2	15989:3	447:4	3019:5	2778:6	3827:7	3019:8	13199:9	
9320	12078:0	12975:1	2227:2	4167:3	6119:4	14520:5	12437:6	1177:7	2267:8	36:9	
2892	11487:0	11487:1	13566:2	43:3	2218:4	6145:5	5046:6	4109:7	12724:8	3165:9	
2891	13545:0	2733:1	13507:2	2670:3	1280:4	15305:5	15195:6	6937:7	333:8	4503:9	
9318	14325:0	59:1	14428:2	3173:3	6219:4	4168:5	12257:6	2252:7	5046:8	48:9	
2889	5617:0	6864:1	12676:2	1411:3	1698:4	15195:5	2321:6	312:7	11700:8	4625:9	
2888	1316:0	1665:1	6171:2	2826:3	1251:4	15053:5	4625:6	2166:7	603:8	3585:9	
2885	4167:0	14325:1	11920:2	1185:3	6016:4	11649:5	10313:6	56:7	14350:8	2252:9	
9312	1177:0	2266:1	12102:2	5046:3	14435:4	4167:5	11984:6	6032:7	60:8	11649:9	
2884	1177:0	4172:1	14325:2	16:3	2233:4	11299:5	11925:6	11895:7	6006:8	5049:9	
9311	4157:0	5046:1	3202:2	14501:3	6262:4	12239:5	1189:6	14501:7	2241:8	36:9	
2883	10452:0	12252:1	14488:2	5180:3	3173:4	4201:5	12385:6	101:7	2246:8	6701:9	
9310	1:0	2267:1	1174:2	4157:3	14350:4	12078:5	3173:6	14444:7	5049:8	6161:9	
2881	4167:0	4207:1	4186:2	101:3	14506:4	12015:5	8233:6	6112:7	1179:8	11097:9	
2879	1177:0	4138:1	2487:2	11299:3	14423:4	11895:5	53:6	10107:7	6006:8	5016:9	
9306	4157:0	12242:1	2227:2	14326:3	6239:4	3173:5	53:6	5046:7	14326:8	6219:9	
2878	12162:0	13025:1	337:2	12467:3	12329:4	14533:5	5102:6	2252:7	10738:8	4612:9	
9305	4157:0	5078:1	6241:2	2271:3	12193:4	3173:5	36:6	6174:7	14435:8	6219:9	
2877	13164:0	14501:1	7658:2	4206:3	2218:4	12375:5	6151:6	1176:7	5046:8	11469:9	
9304	6068:0	53:1	10313:2	12105:3	1177:4	14428:5	6068:6	4137:7	2227:8	7543:9	
2875	14325:0	3152:1	4157:2	7435:3	2599:4	1175:5	12165:6	30:7	10980:8	1978:9	
9302	4157:0	6119:1	12193:2	14326:3	2227:4	53:5	11986:6	4157:7	3173:8	1177:9	
15857	12369:0	6312:1	2323:2	13121:3	101:4	14515:5	12369:6	4210:7	11798:8	2005:9	
2874	23:0	6219:1	10109:2	1223:3	2552:4	614:5	3849:6	15627:7	4646:8	13341:9	
2873	183:0	10956:1	10133:2	14161:3	15216:4	1125:5	4179:6	6266:7	10870:8	3960:9	
9300	59:0	3173:1	12101:2	10296:3	14435:4	7372:5	1189:6	6119:7	2300:8	4174:9	
2871	14326:0	6074:1	12105:2	1310:3	48:4	10179:5	1177:6	3165:7	12015:8	2312:9	
2868	2672:0	14398:1	6393:2	12608:3	6461:4	13390:5	344:6	10420:7	12608:8	10883:9	
2867	4180:0	5083:1	14654:2	1221:3	1415:4	2672:5	13372:6	14616:7	11167:8	14616:9	
2864	6291:0	5189:1	166:2	2826:3	7394:4	6291:5	11825:6	3970:7	14262:8	14511:9	
9291	6068:0	12105:1	14326:2	5046:3	6068:4	7400:5	11649:6	36:7	3173:8	2227:9	
2863	6806:0	13121:1	2509:2	11:3	14399:4	4632:5	11649:6	7989:7	5264:8	3467:9	
9290	1177:0	6119:1	5046:2	12102:3	2278:4	36:5	4112:6	14326:7	3173:8	6241:9	
15845	4206:0	12462:1	11649:2	14555:3	5099:4	7815:5	1323:6	101:7	6325:8	2353:9	
2862	13199:0	4625:1	3845:2	11649:3	309:4	2213:5	7989:6	14428:7	6015:8	13531:9	
9289	13120:0	11321:1	14429:2	3744:3	1818:4	2256:5	53:6	5078:7	6159:8	4167:9	
2859	6247:0	2480:1	1177:2	1670:3	1303:4	10695:5	13413:6	5046:7	48:8	15238:9	
2858	3839:0	447:1	15045:2	5174:3	6866:4	11918:5	1310:6	7611:7	4214:8	1178:9	
2857	4202:0	1362:1	2343:2	10374:3	3188:4	12495:5	5626:6	7084:7	7567:8	101:9	
9284	6141:0	14363:1	1175:2	10626:3	4296:4	146:5	2733:6	3157:7	13964:8	8316:9	
15839	12442:0	2351:1	1189:2	6289:3	10956:4	102:5	15195:6	4206:7	1478:8	13164:9	
2856	12128:0	10171:1	2080:2	2343:3	5626:4	6263:5	10374:6	272:7	8251:8	4214:9	
9283	7372:0	10731:1	3157:2	1175:3	6245:4	4296:5	2592:6	12521:7	14519:8	167:9	
