38,14396,3,2000-10-06
1132,14427,4,2000-10-06
27,14432,2,2000-10-06
17153,14435,5,2000-10-06
267,23,5,2000-10-07
3795,2229,5,2000-10-07
3795,2252,5,2000-10-07
3795,3154,5,2000-10-07
3795,3168,5,2000-10-07
3795,3744,4,2000-10-07
267,6038,5,2000-10-07
8293,6047,5,2000-10-07
3795,8302,4,2000-10-07
267,12149,4,2000-10-07
3795,12516,4,2000-10-07
3795,14308,3,2000-10-07
380,14329,4,2000-10-07
17154,14435,5,2000-10-07
712,53,5,2000-10-08
713,782,5,2000-10-08
11441,7438,5,2000-10-08
6017,7438,4,2000-10-08
712,11913,4,2000-10-08
11328,12089,5,2000-10-08
12142,12136,5,2000-10-08
704,13181,5,2000-10-08
2644,1177,5,2000-10-09
5889,4104,5,2000-10-09
773,7726,4,2000-10-09
316,8637,4,2000-10-09
6579,11649,5,2000-10-09
3795,11922,3,2000-10-09
3795,11976,4,2000-10-09
15121,12105,4,2000-10-09
16363,13180,5,2000-10-09
773,13181,4,2000-10-09
773,14308,2,2000-10-09
849,14308,2,2000-10-09
316,14384,1,2000-10-09
197,14434,3,2000-10-09
17020,14435,5,2000-10-09
9000,6152,5,2000-10-10
64,8637,3,2000-10-10
15122,12105,5,2000-10-10
17089,14429,3,2000-10-10
17155,14435,2,2000-10-10
34,2218,5,2000-10-11
3918,2375,5,2000-10-11
10179,6565,4,2000-10-11
12142,7816,4,2000-10-11
12688,8637,5,2000-10-11
3795,12057,4,2000-10-11
3795,12076,5,2000-10-11
5246,12105,4,2000-10-11
64,12136,2,2000-10-11
3795,14423,4,2000-10-11
369,14429,3,2000-10-11
17156,14435,5,2000-10-11
34,20,4,2000-10-12
713,53,5,2000-10-12
369,57,5,2000-10-12
6127,4137,5,2000-10-12
161,6109,4,2000-10-12
369,6109,3,2000-10-12
369,6152,4,2000-10-12
8754,6159,5,2000-10-12
713,6180,3,2000-10-12
6127,11920,5,2000-10-12
713,11920,4,2000-10-12
369,11925,4,2000-10-12
6127,12041,5,2000-10-12
14532,12041,4,2000-10-12
34,12162,5,2000-10-12
369,12237,4,2000-10-12
161,14308,4,2000-10-12
713,14325,3,2000-10-12
8099,14326,5,2000-10-12
12142,14384,4,2000-10-12
161,14429,4,2000-10-12
6127,14432,5,2000-10-12
17157,14435,5,2000-10-12
9000,14435,4,2000-10-12
8651,6109,4,2000-10-13
44,7547,4,2000-10-13
8115,12076,5,2000-10-13
339,12105,4,2000-10-13
8115,14429,3,2000-10-13
223,20,5,2000-10-14
528,48,3,2000-10-14
163,2249,5,2000-10-14
3887,3163,4,2000-10-14
7914,5264,5,2000-10-14
3722,6130,4,2000-10-14
11359,7400,1,2000-10-14
223,11915,4,2000-10-14
11720,12102,4,2000-10-14
223,14350,2,2000-10-14
487,14366,5,2000-10-14
487,14367,3,2000-10-14
446,41,5,2000-10-15
3696,2219,5,2000-10-15
316,2249,5,2000-10-15
223,6125,5,2000-10-15
9233,8637,5,2000-10-15
223,12033,5,2000-10-15
190,12085,5,2000-10-15
3696,12088,5,2000-10-15
3696,12105,5,2000-10-15
9227,13111,5,2000-10-15
12142,14308,3,2000-10-15
223,14397,5,2000-10-15
17002,14397,1,2000-10-15
9233,14435,4,2000-10-15
2170,681,5,2000-10-16
43,4139,4,2000-10-16
3795,4641,4,2000-10-16
8164,6017,5,2000-10-16
3795,6049,2,2000-10-16
8298,6049,4,2000-10-16
8676,6113,5,2000-10-16
3795,7370,3,2000-10-16
3795,7422,5,2000-10-16
316,7442,5,2000-10-16
11359,8241,2,2000-10-16
3795,11895,3,2000-10-16
12142,14396,3,2000-10-16
8164,14432,5,2000-10-16
17158,14435,3,2000-10-16
760,56,5,2000-10-17
12689,8637,5,2000-10-17
14570,12170,4,2000-10-17
16208,13037,5,2000-10-17
8099,14428,4,2000-10-17
671,14429,4,2000-10-17
5960,7584,5,2000-10-18
14570,11915,5,2000-10-18
3889,12025,3,2000-10-18
4891,12076,5,2000-10-18
63,12102,5,2000-10-18
161,12102,4,2000-10-18
11321,12170,5,2000-10-18
3889,13199,4,2000-10-18
8164,14308,3,2000-10-18
710,14374,5,2000-10-18
17159,14435,5,2000-10-18
316,33,4,2000-10-19
348,33,5,2000-10-19
610,6001,3,2000-10-19
8099,6003,4,2000-10-19
10346,6653,5,2000-10-19
9446,7589,4,2000-10-19
9446,7623,4,2000-10-19
5960,11649,4,2000-10-19
11976,14308,4,2000-10-19
6171,14429,1,2000-10-19
4520,14435,5,2000-10-19
149,11,2,2000-10-20
477,2252,5,2000-10-20
4520,2375,5,2000-10-20
8257,6035,2,2000-10-20
8510,6068,3,2000-10-20
8510,6119,5,2000-10-20
10347,6653,5,2000-10-20
691,8637,5,2000-10-20
4520,11649,5,2000-10-20
579,12102,4,2000-10-20
4520,12136,3,2000-10-20
4520,14326,3,2000-10-20
17090,14429,4,2000-10-20
579,14436,3,2000-10-20
507,6058,4,2000-10-21
3940,7381,4,2000-10-21
6031,7816,4,2000-10-21
86,12102,5,2000-10-21
6171,14400,4,2000-10-21
4032,14436,4,2000-10-21
223,67,5,2000-10-22
6031,4127,5,2000-10-22
507,6028,4,2000-10-22
507,6074,5,2000-10-22
375,6124,4,2000-10-22
2317,6653,5,2000-10-22
11321,7378,3,2000-10-22
11976,7726,3,2000-10-22
12690,8637,4,2000-10-22
8676,11987,4,2000-10-22
123,11987,5,2000-10-22
11976,12094,2,2000-10-22
5893,12136,5,2000-10-22
8188,12983,5,2000-10-22
375,13181,5,2000-10-22
11976,13181,3,2000-10-22
8188,13199,5,2000-10-22
375,14308,4,2000-10-22
375,14329,5,2000-10-22
375,14337,3,2000-10-22
375,14346,4,2000-10-22
375,14351,2,2000-10-22
375,14352,3,2000-10-22
375,14370,3,2000-10-22
375,14371,5,2000-10-22
375,14382,1,2000-10-22
348,14384,3,2000-10-22
6417,14435,4,2000-10-22
487,2217,5,2000-10-23
5890,4104,5,2000-10-23
5890,4112,5,2000-10-23
5913,7406,2,2000-10-23
5890,7560,5,2000-10-23
1051,8637,4,2000-10-23
487,8775,4,2000-10-23
14711,11973,5,2000-10-23
1051,12105,3,2000-10-23
6137,14429,3,2000-10-23
65,681,4,2000-10-24
6082,4132,5,2000-10-24
3887,6565,5,2000-10-24
3887,6655,1,2000-10-24
3887,7370,4,2000-10-24
3742,7447,5,2000-10-24
849,8637,4,2000-10-24
12691,8637,5,2000-10-24
65,12102,5,2000-10-24
3733,14326,4,2000-10-24
849,14435,4,2000-10-24
823,2235,3,2000-10-25
3940,2252,5,2000-10-25
823,4158,2,2000-10-25
823,6017,4,2000-10-25
823,6070,4,2000-10-25
823,6123,1,2000-10-25
823,6156,4,2000-10-25
9104,6159,5,2000-10-25
823,6565,4,2000-10-25
823,7381,2,2000-10-25
823,7584,5,2000-10-25
823,7816,2,2000-10-25
316,11960,4,2000-10-25
8115,14325,5,2000-10-25
823,14325,4,2000-10-25
3741,14429,4,2000-10-25
8115,14436,4,2000-10-25
223,38,3,2000-10-26
487,2250,4,2000-10-26
6136,4140,5,2000-10-26
461,4140,5,2000-10-26
8099,6565,5,2000-10-26
14891,12059,5,2000-10-26
15248,12170,5,2000-10-26
15248,13199,5,2000-10-26
487,14326,3,2000-10-26
12142,14436,3,2000-10-26
3887,4101,4,2000-10-27
487,6016,4,2000-10-27
8270,6043,5,2000-10-27
8270,6045,5,2000-10-27
8270,6172,4,2000-10-27
8270,6819,4,2000-10-27
714,8637,5,2000-10-27
3887,10102,5,2000-10-27
15014,12102,5,2000-10-27
3887,12105,5,2000-10-27
17091,14429,3,2000-10-27
8862,14434,4,2000-10-27
714,14436,1,2000-10-27
9446,14436,4,2000-10-27
9103,6565,5,2000-10-28
348,7438,5,2000-10-28
11605,7572,5,2000-10-28
9103,12093,5,2000-10-28
914,12102,5,2000-10-28
622,12170,2,2000-10-28
161,12237,5,2000-10-28
9103,14325,5,2000-10-28
16951,14326,3,2000-10-28
16951,14334,5,2000-10-28
117,14428,4,2000-10-28
715,14435,4,2000-10-28
369,7585,5,2000-10-29
369,7632,4,2000-10-29
714,53,5,2000-10-30
715,53,4,2000-10-30
5135,3177,5,2000-10-30
5135,4109,4,2000-10-30
5135,4110,5,2000-10-30
699,5048,5,2000-10-30
400,6016,4,2000-10-30
11359,7401,5,2000-10-30
400,7578,5,2000-10-30
400,7586,4,2000-10-30
4,8637,5,2000-10-30
9105,12102,5,2000-10-30
8099,14334,4,2000-10-30
8099,14400,3,2000-10-30
6034,14429,3,2000-10-30
716,53,3,2000-10-31
716,6032,4,2000-10-31
318,6101,4,2000-10-31
8852,6119,4,2000-10-31
716,7381,4,2000-10-31
507,7381,5,2000-10-31
11562,7535,5,2000-10-31
11684,7584,5,2000-10-31
11307,8637,5,2000-10-31
2811,12101,4,2000-10-31
1132,12102,3,2000-10-31
714,12102,5,2000-10-31
359,12102,5,2000-10-31
15015,12102,5,2000-10-31
17102,14434,3,2000-10-31
1051,14435,2,2000-10-31
11307,14436,3,2000-10-31
6137,4140,5,2000-11-01
716,7567,4,2000-11-01
716,7585,4,2000-11-01
400,14326,1,2000-11-01
400,14436,1,2000-11-01
375,56,4,2000-11-02
823,62,5,2000-11-02
375,676,5,2000-11-02
375,2249,4,2000-11-02
375,2250,2,2000-11-02
375,4137,4,2000-11-02
2645,4140,4,2000-11-02
823,6011,3,2000-11-02
823,6015,4,2000-11-02
375,6016,3,2000-11-02
823,6019,3,2000-11-02
375,6027,3,2000-11-02
823,6108,4,2000-11-02
823,6113,3,2000-11-02
716,6159,5,2000-11-02
823,6247,5,2000-11-02
375,6565,5,2000-11-02
823,7370,4,2000-11-02
375,7372,5,2000-11-02
823,7546,5,2000-11-02
8115,8358,5,2000-11-02
12692,8637,5,2000-11-02
375,11920,3,2000-11-02
14602,11920,1,2000-11-02
3870,11926,5,2000-11-02
14712,11973,1,2000-11-02
375,12089,3,2000-11-02
375,12090,1,2000-11-02
375,12441,2,2000-11-02
3870,13199,5,2000-11-02
8115,13199,5,2000-11-02
375,13199,4,2000-11-02
375,14325,5,2000-11-02
375,14385,3,2000-11-02
16987,14385,2,2000-11-02
16988,14385,1,2000-11-02
16989,14385,3,2000-11-02
6058,14429,5,2000-11-02
323,29,5,2000-11-03
375,41,5,2000-11-03
529,48,5,2000-11-03
507,50,5,2000-11-03
375,59,3,2000-11-03
375,2252,5,2000-11-03
716,2253,3,2000-11-03
375,2375,4,2000-11-03
529,4147,5,2000-11-03
716,5049,4,2000-11-03
375,6058,3,2000-11-03
375,6152,4,2000-11-03
375,6159,5,2000-11-03
375,6161,4,2000-11-03
529,7559,5,2000-11-03
323,7584,5,2000-11-03
716,7584,4,2000-11-03
12693,8637,5,2000-11-03
348,12026,5,2000-11-03
375,12092,1,2000-11-03
6034,12102,4,2000-11-03
15016,12102,5,2000-11-03
4070,12170,3,2000-11-03
323,12195,5,2000-11-03
529,14397,3,2000-11-03
375,14399,4,2000-11-03
529,14409,3,2000-11-03
9174,14429,2,2000-11-03
34,14449,4,2000-11-03
717,53,4,2000-11-04
323,59,2,2000-11-04
318,2250,4,2000-11-04
8514,6068,5,2000-11-04
8514,6119,5,2000-11-04
2770,6159,5,2000-11-04
8514,7584,5,2000-11-04
8997,12102,5,2000-11-04
8514,12105,5,2000-11-04
16982,14382,4,2000-11-04
8514,14399,5,2000-11-04
8514,14428,3,2000-11-04
17103,14434,2,2000-11-04
375,54,3,2000-11-05
375,58,1,2000-11-05
375,2254,4,2000-11-05
375,6047,5,2000-11-05
375,7583,1,2000-11-05
375,7584,5,2000-11-05
573,7632,3,2000-11-05
375,11649,4,2000-11-05
375,12098,5,2000-11-05
15017,12102,4,2000-11-05
3870,12102,5,2000-11-05
9174,12170,3,2000-11-05
8514,14308,4,2000-11-05
375,14326,3,2000-11-05
529,14380,3,2000-11-05
375,14404,5,2000-11-05
3852,14429,4,2000-11-05
63,681,2,2000-11-06
402,681,4,2000-11-06
716,6420,4,2000-11-06
716,6565,4,2000-11-06
8115,6565,5,2000-11-06
5891,12105,5,2000-11-06
5891,12170,2,2000-11-06
11790,12237,5,2000-11-06
402,12237,4,2000-11-06
6341,14435,1,2000-11-06
835,3154,5,2000-11-07
318,4160,5,2000-11-07
716,6058,4,2000-11-07
835,7585,5,2000-11-07
12694,8637,5,2000-11-07
14909,12075,5,2000-11-07
8397,12088,5,2000-11-07
14601,12102,5,2000-11-07
716,14397,3,2000-11-07
11720,14434,4,2000-11-07
8397,14435,3,2000-11-07
655,777,5,2000-11-08
611,6032,1,2000-11-08
402,7370,3,2000-11-08
716,7624,4,2000-11-08
835,11920,5,2000-11-08
8115,14434,2,2000-11-08
630,14435,3,2000-11-08
6138,4140,5,2000-11-09
316,7567,4,2000-11-09
3887,12170,3,2000-11-09
14601,13199,5,2000-11-09
716,2244,5,2000-11-10
3942,2252,5,2000-11-10
7578,5016,5,2000-11-10
8751,7586,4,2000-11-10
17098,14432,4,2000-11-10
321,56,5,2000-11-11
321,62,5,2000-11-11
3663,2217,5,2000-11-11
3848,2246,5,2000-11-11
3943,2252,5,2000-11-11
425,4141,4,2000-11-11
3942,6119,5,2000-11-11
321,6141,5,2000-11-11
9105,6159,5,2000-11-11
316,6420,3,2000-11-11
321,7370,5,2000-11-11
11348,7388,3,2000-11-11
321,7546,5,2000-11-11
11685,7584,5,2000-11-11
11812,7632,4,2000-11-11
670,8637,5,2000-11-11
622,12100,4,2000-11-11
9229,12100,3,2000-11-11
622,12101,5,2000-11-11
15002,12101,2,2000-11-11
34,12102,5,2000-11-11
849,12102,5,2000-11-11
446,12170,4,2000-11-11
3721,12170,1,2000-11-11
34,13199,4,2000-11-11
3848,14396,4,2000-11-11
321,14416,5,2000-11-11
15002,14434,3,2000-11-11
109,14435,2,2000-11-11
3848,14436,3,2000-11-11
3948,14436,5,2000-11-11
4011,2262,4,2000-11-12
318,4149,4,2000-11-12
7656,5046,5,2000-11-12
8294,6047,3,2000-11-12
109,8302,5,2000-11-12
3848,12101,5,2000-11-12
15018,12102,5,2000-11-12
17160,14435,5,2000-11-12
17171,14436,5,2000-11-12
400,36,4,2000-11-13
401,36,5,2000-11-13
5891,4137,5,2000-11-13
3870,4142,4,2000-11-13
716,4142,5,2000-11-13
11291,7372,5,2000-11-13
5891,7381,2,2000-11-13
716,7726,5,2000-11-13
5891,12102,5,2000-11-13
348,12104,5,2000-11-13
15249,12170,1,2000-11-13
5891,4104,4,2000-11-14
8854,6119,5,2000-11-14
655,6129,4,2000-11-14
11292,7372,4,2000-11-14
14581,11919,5,2000-11-14
3750,11973,5,2000-11-14
302,12100,5,2000-11-14
15003,12101,1,2000-11-14
15004,12101,2,2000-11-14
15019,12102,4,2000-11-14
8854,12105,5,2000-11-14
15019,14434,3,2000-11-14
17371,14764,5,2000-11-14
701,1177,4,2000-11-15
529,4130,5,2000-11-15
11417,7428,5,2000-11-15
11467,7463,5,2000-11-15
12777,8727,5,2000-11-15
14670,11960,4,2000-11-15
14965,12089,5,2000-11-15
14965,13199,5,2000-11-15
3722,14434,3,2000-11-15
109,14436,5,2000-11-15
44,36,5,2000-11-16
716,2250,3,2000-11-16
591,6029,4,2000-11-16
716,6145,5,2000-11-16
10180,6565,4,2000-11-16
14801,12008,5,2000-11-16
8560,6078,4,2000-11-17
716,6088,5,2000-11-17
8560,6753,5,2000-11-17
8560,10111,5,2000-11-17
10348,12105,4,2000-11-17
3870,14326,5,2000-11-17
10348,14326,4,2000-11-17
167,14434,4,2000-11-17
302,25,5,2000-11-18
44,2247,4,2000-11-18
9103,6247,5,2000-11-18
8270,6821,1,2000-11-18
16414,13199,5,2000-11-18
346,13199,5,2000-11-18
161,2247,5,2000-11-19
6205,4154,2,2000-11-19
461,6565,4,2000-11-19
10348,6653,5,2000-11-19
461,6702,3,2000-11-19
334,7578,5,2000-11-19
317,10099,5,2000-11-19
317,11920,5,2000-11-19
334,11973,1,2000-11-19
15036,12516,5,2000-11-19
15036,12983,5,2000-11-19
15005,13199,5,2000-11-19
161,14434,1,2000-11-19
716,6054,2,2000-11-20
8099,6119,5,2000-11-20
317,13199,3,2000-11-20
197,41,4,2000-11-21
529,2252,5,2000-11-21
317,4141,3,2000-11-21
673,4142,4,2000-11-21
126,6047,4,2000-11-21
9214,6196,2,2000-11-21
126,7482,4,2000-11-21
583,14397,4,2000-11-21
9214,14436,2,2000-11-21
611,14764,4,2000-11-21
317,4142,5,2000-11-22
8257,6101,4,2000-11-22
317,6101,3,2000-11-22
8247,6420,4,2000-11-22
8257,6565,1,2000-11-22
317,11919,4,2000-11-22
14879,12041,5,2000-11-22
14879,12089,4,2000-11-22
6034,12101,3,2000-11-22
15005,12102,5,2000-11-22
14670,13199,4,2000-11-22
317,29,2,2000-11-23
359,36,2,2000-11-23
2583,1175,5,2000-11-23
2583,1177,4,2000-11-23
317,4137,4,2000-11-23
8257,6074,5,2000-11-23
8257,6078,3,2000-11-23
655,6119,2,2000-11-23
8,7438,5,2000-11-23
485,8662,5,2000-11-23
317,11916,5,2000-11-23
317,12015,3,2000-11-23
12691,12101,5,2000-11-23
2583,14371,2,2000-11-23
19,36,4,2000-11-24
14581,11920,4,2000-11-24
16389,13199,1,2000-11-24
339,14436,2,2000-11-24
484,48,5,2000-11-25
6037,4142,5,2000-11-25
6037,6016,1,2000-11-25
4044,6119,1,2000-11-25
6037,6122,3,2000-11-25
27,6152,5,2000-11-25
423,6196,4,2000-11-25
849,6196,1,2000-11-25
6037,11915,5,2000-11-25
622,11978,5,2000-11-25
317,12089,5,2000-11-25
8863,12102,5,2000-11-25
27,14326,5,2000-11-25
6037,14384,1,2000-11-25
6037,14428,4,2000-11-25
4044,14435,1,2000-11-25
17161,14436,3,2000-11-25
849,14436,4,2000-11-25
318,29,3,2000-11-26
730,65,4,2000-11-26
286,6080,5,2000-11-26
3721,6099,3,2000-11-26
286,6420,5,2000-11-26
286,7379,4,2000-11-26
286,7577,5,2000-11-26
8257,12089,5,2000-11-26
369,12101,4,2000-11-26
16390,14325,5,2000-11-26
286,14325,4,2000-11-26
369,14331,4,2000-11-26
369,14397,5,2000-11-26
318,14428,4,2000-11-26
318,14432,3,2000-11-26
2600,14436,5,2000-11-26
4044,4115,5,2000-11-27
318,4141,3,2000-11-27
27,5015,5,2000-11-27
27,6017,3,2000-11-27
27,6070,3,2000-11-27
3750,6097,5,2000-11-27
8751,6119,5,2000-11-27
2317,6119,5,2000-11-27
914,6158,5,2000-11-27
27,6365,3,2000-11-27
27,6565,1,2000-11-27
27,6655,2,2000-11-27
27,7371,1,2000-11-27
3750,7584,5,2000-11-27
12281,7919,5,2000-11-27
8257,12136,4,2000-11-27
16937,14326,5,2000-11-27
611,14365,2,2000-11-27
611,14366,4,2000-11-27
611,14367,1,2000-11-27
611,14368,2,2000-11-27
716,14428,4,2000-11-27
44,25,4,2000-11-28
318,42,3,2000-11-28
8752,6119,4,2000-11-28
655,6164,4,2000-11-28
9215,6196,4,2000-11-28
11256,7370,4,2000-11-28
8257,7370,5,2000-11-28
2299,7438,5,2000-11-28
318,12789,5,2000-11-28
14670,14436,4,2000-11-28
359,14436,5,2000-11-28
966,82,4,2000-11-29
8753,6119,5,2000-11-29
9987,6382,4,2000-11-29
369,54,5,2000-11-30
334,65,5,2000-11-30
3721,6101,1,2000-11-30
3722,6196,4,2000-11-30
11291,7388,5,2000-11-30
448,10099,5,2000-11-30
6059,11649,5,2000-11-30
6143,11919,5,2000-11-30
334,12005,5,2000-11-30
6059,12009,1,2000-11-30
136,12105,2,2000-11-30
286,12403,4,2000-11-30
402,37,4,2000-12-01
4960,3160,5,2000-12-01
44,6196,4,2000-12-01
9216,6196,3,2000-12-01
8755,7381,3,2000-12-01
286,7404,5,2000-12-01
11361,7404,5,2000-12-01
286,7408,1,2000-12-01
11361,7423,5,2000-12-01
11537,7515,1,2000-12-01
11710,7589,3,2000-12-01
11722,7592,4,2000-12-01
369,12014,3,2000-12-01
15006,12102,5,2000-12-01
3790,14416,2,2000-12-01
3890,14436,5,2000-12-01
63,14436,4,2000-12-01
9216,14436,5,2000-12-01
360,36,5,2000-12-02
2296,3154,5,2000-12-02
3890,4104,4,2000-12-02
3890,4142,5,2000-12-02
360,5019,4,2000-12-02
2296,6156,5,2000-12-02
448,6159,5,2000-12-02
9217,6196,5,2000-12-02
2296,7589,2,2000-12-02
3890,11973,5,2000-12-02
3890,12102,4,2000-12-02
14664,12102,5,2000-12-02
448,14326,5,2000-12-02
3890,14331,5,2000-12-02
3890,14432,5,2000-12-02
3890,14434,3,2000-12-02
286,25,5,2000-12-03
485,48,5,2000-12-03
286,50,5,2000-12-03
2296,775,5,2000-12-03
286,2244,5,2000-12-03
286,4131,5,2000-12-03
286,4134,5,2000-12-03
6112,4137,4,2000-12-03
6112,6011,4,2000-12-03
8486,6068,5,2000-12-03
6112,6084,1,2000-12-03
286,6098,5,2000-12-03
286,6110,4,2000-12-03
286,6111,1,2000-12-03
286,6135,4,2000-12-03
286,6140,5,2000-12-03
286,6143,4,2000-12-03
286,6156,5,2000-12-03
9218,6196,5,2000-12-03
9219,6196,5,2000-12-03
286,7372,3,2000-12-03
286,7425,5,2000-12-03
286,7435,1,2000-12-03
286,7453,3,2000-12-03
6112,7535,5,2000-12-03
485,7560,5,2000-12-03
6112,12007,5,2000-12-03
6112,12008,3,2000-12-03
286,14324,5,2000-12-03
849,14400,2,2000-12-03
238,14428,5,2000-12-03
17162,14436,5,2000-12-03
63,3,3,2000-12-04
2584,1175,5,2000-12-04
136,4142,3,2000-12-04
44,6164,4,2000-12-04
5891,6196,5,2000-12-04
9220,6196,5,2000-12-04
9221,6196,4,2000-12-04
361,6196,5,2000-12-04
338,6196,4,2000-12-04
8493,7370,5,2000-12-04
477,8637,4,2000-12-04
701,8637,5,2000-12-04
9224,11978,2,2000-12-04
9177,12102,4,2000-12-04
167,13181,4,2000-12-04
716,13181,4,2000-12-04
11722,14397,5,2000-12-04
45,36,5,2000-12-05
375,53,5,2000-12-05
2905,1433,4,2000-12-05
3890,4127,4,2000-12-05
6143,4142,5,2000-12-05
19,6196,4,2000-12-05
338,6653,5,2000-12-05
44,7548,3,2000-12-05
529,10114,4,2000-12-05
8099,11894,5,2000-12-05
14526,11894,5,2000-12-05
14578,11919,4,2000-12-05
34,12103,5,2000-12-05
8906,12109,5,2000-12-05
553,14319,4,2000-12-05
14578,14325,5,2000-12-05
14578,14326,1,2000-12-05
44,14341,2,2000-12-05
611,14400,5,2000-12-05
611,14401,3,2000-12-05
611,14402,4,2000-12-05
553,14428,5,2000-12-05
64,3,4,2000-12-06
136,33,2,2000-12-06
351,34,3,2000-12-06
361,36,4,2000-12-06
351,62,5,2000-12-06
2607,1177,5,2000-12-06
338,2252,5,2000-12-06
6032,4128,2,2000-12-06
8584,6097,5,2000-12-06
338,6129,4,2000-12-06
8155,6156,4,2000-12-06
9006,6156,3,2000-12-06
2156,6159,5,2000-12-06
9028,6159,4,2000-12-06
348,6159,4,2000-12-06
9028,6166,5,2000-12-06
1732,6196,5,2000-12-06
9222,6196,5,2000-12-06
64,6196,2,2000-12-06
9223,6196,5,2000-12-06
8155,7008,5,2000-12-06
2645,7584,5,2000-12-06
466,11973,5,2000-12-06
14935,12088,5,2000-12-06
15007,12102,5,2000-12-06
286,12103,5,2000-12-06
1732,12105,5,2000-12-06
8784,12105,5,2000-12-06
1732,13199,3,2000-12-06
611,14398,5,2000-12-06
3761,14399,5,2000-12-06
611,14408,3,2000-12-06
64,14436,4,2000-12-06
625,53,4,2000-12-07
338,681,4,2000-12-07
205,2219,5,2000-12-07
8155,6017,4,2000-12-07
8155,6038,5,2000-12-07
8155,6040,4,2000-12-07
4068,6119,5,2000-12-07
600,6119,5,2000-12-07
573,6119,5,2000-12-07
4068,6143,4,2000-12-07
626,6159,5,2000-12-07
9224,6196,5,2000-12-07
9225,6196,4,2000-12-07
9226,6196,4,2000-12-07
9227,6196,5,2000-12-07
338,7370,5,2000-12-07
8155,7373,2,2000-12-07
334,7449,4,2000-12-07
338,7584,5,2000-12-07
205,8241,3,2000-12-07
12675,8637,4,2000-12-07
8155,8662,3,2000-12-07
8155,8727,3,2000-12-07
126,11299,4,2000-12-07
8155,11894,5,2000-12-07
4070,11973,1,2000-12-07
4070,11978,2,2000-12-07
126,12034,5,2000-12-07
2156,12089,4,2000-12-07
2317,12105,4,2000-12-07
8155,14325,5,2000-12-07
4068,14335,1,2000-12-07
205,14353,5,2000-12-07
205,14378,4,2000-12-07
16995,14397,5,2000-12-07
17020,14399,5,2000-12-07
205,14400,1,2000-12-07
338,33,4,2000-12-08
338,56,5,2000-12-08
2156,681,5,2000-12-08
3790,2229,5,2000-12-08
625,2252,5,2000-12-08
338,4130,5,2000-12-08
224,4131,4,2000-12-08
625,6011,1,2000-12-08
205,6012,3,2000-12-08
625,6027,1,2000-12-08
625,6032,4,2000-12-08
205,6037,1,2000-12-08
625,6038,2,2000-12-08
205,6039,5,2000-12-08
8155,6039,5,2000-12-08
338,6047,4,2000-12-08
205,6053,1,2000-12-08
205,6071,1,2000-12-08
205,6082,3,2000-12-08
3870,6111,5,2000-12-08
653,6119,5,2000-12-08
625,6129,4,2000-12-08
2156,6156,5,2000-12-08
716,6196,3,2000-12-08
9228,6196,5,2000-12-08
485,6196,3,2000-12-08
7622,6562,3,2000-12-08
205,6666,5,2000-12-08
11323,7381,5,2000-12-08
3790,7472,4,2000-12-08
3872,7511,5,2000-12-08
338,7585,4,2000-12-08
5891,11908,5,2000-12-08
205,11976,4,2000-12-08
338,11978,2,2000-12-08
4043,11984,5,2000-12-08
205,11989,3,2000-12-08
205,12038,4,2000-12-08
625,12089,5,2000-12-08
205,12516,3,2000-12-08
2156,14325,5,2000-12-08
849,14520,2,2000-12-08
338,2227,5,2000-12-09
2296,3744,5,2000-12-09
2607,4104,4,2000-12-09
3797,4115,4,2000-12-09
6033,4128,3,2000-12-09
3797,4137,5,2000-12-09
704,4142,5,2000-12-09
3762,6047,5,2000-12-09
8609,6101,1,2000-12-09
3825,6119,5,2000-12-09
3732,6196,4,2000-12-09
3811,6365,5,2000-12-09
632,7378,4,2000-12-09
3870,7560,5,2000-12-09
3884,7584,5,2000-12-09
338,7623,4,2000-12-09
338,8664,5,2000-12-09
3732,11984,5,2000-12-09
3870,12089,4,2000-12-09
11831,14397,5,2000-12-09
3632,14436,4,2000-12-09
1051,2229,5,2000-12-10
3762,2375,5,2000-12-10
4961,3160,5,2000-12-10
1051,4127,2,2000-12-10
8755,6119,5,2000-12-10
338,6163,5,2000-12-10
4961,6196,5,2000-12-10
369,6196,4,2000-12-10
9174,6562,4,2000-12-10
369,7462,3,2000-12-10
238,7589,3,2000-12-10
12676,8637,5,2000-12-10
401,11984,4,2000-12-10
14578,12009,1,2000-12-10
8755,12103,5,2000-12-10
16362,13180,4,2000-12-10
16362,13199,5,2000-12-10
369,14428,5,2000-12-10
4961,14436,5,2000-12-10
338,1177,5,2000-12-11
2608,1177,5,2000-12-11
5667,3744,5,2000-12-11
205,3744,5,2000-12-11
565,4116,4,2000-12-11
338,4140,5,2000-12-11
5667,4172,5,2000-12-11
8155,6095,3,2000-12-11
205,6099,3,2000-12-11
626,6119,5,2000-12-11
19,6119,5,2000-12-11
224,6196,4,2000-12-11
44,6562,3,2000-12-11
205,7458,5,2000-12-11
205,7482,5,2000-12-11
2830,11923,5,2000-12-11
8661,12096,1,2000-12-11
573,12105,5,2000-12-11
2830,13054,5,2000-12-11
4961,14313,1,2000-12-11
3998,2257,4,2000-12-12
224,3154,5,2000-12-12
6113,4137,5,2000-12-12
6133,4140,5,2000-12-12
7687,5059,5,2000-12-12
44,6001,3,2000-12-12
8487,6068,5,2000-12-12
8754,6119,5,2000-12-12
8486,6165,5,2000-12-12
125,6196,4,2000-12-12
